;Lugo;13,4
;Ourense;18,4
;Pontevedra;77,8
"Enerxía, subministro de auga e xestión de residuos (35-39)"
;Galicia;11,5
;A Coruña;5,2
;Lugo;1,1
;Ourense;1,2
;Pontevedra;3,9
"Construción (41-43)"
;Galicia;79,9
;A Coruña;36,6
;Lugo;9,1
;Ourense;8,8
;Pontevedra;25,4
"Comercio por xunto e ao retallo; reparación de vehículos de motor e motocicletas (45-47)"
;Galicia;176,6
;A Coruña;73,3
;Lugo;19,6
;Ourense;18,1
;Pontevedra;65,6
"Transporte e almacenamento (49-53)"
;Galicia;56,1
;A Coruña;21,5
;Lugo;8,5
;Ourense;5,3
;Pontevedra;20,8
"Hostalaria (55, 56)"
;Galicia;75,4
;A Coruña;28,3
;Lugo;9,8
;Ourense;8,5
;Pontevedra;28,8
"Actividades de información, financeiras, inmobiliarias e profesionais (58-82)"
;Galicia;166,0
;A Coruña;82,7
;Lugo;16,6
;Ourense;12,6
;Pontevedra;54,1
"Administración pública e defensa; seguranza social obrigatoria (84)"
;Galicia;73,7
;A Coruña;33,4
;Lugo;9,8
;Ourense;9,5
;Pontevedra;21,0
"Educación (85)"
;Galicia;73,8
;A Coruña;33,6
;Lugo;10,0
;Ourense;8,1
;Pontevedra;22,1
"Actividades sanitarias e de servizos sociais (86-88)"
;Galicia;113,8
;A Coruña;49,6
;Lugo;17,2
;Ourense;14,9
;Pontevedra;32,0
"Resto de servizos (90-99)"
;Galicia;84,3
;A Coruña;35,8
;Lugo;9,4
;Ourense;8,1
;Pontevedra;31,0
"Parados que busca 1º emprego"
;Galicia;11,9
;A Coruña;5,5
;Lugo;1,5
;Ourense;0,7
;Pontevedra;4,2
"Parados que levan máis dun ano sen traballar"
;Galicia;62,7
;A Coruña;21,1
;Lugo;6,0
;Ourense;7,3
;Pontevedra;28,4
"2022"
"Total"
;Galicia;1240,5
;A Coruña;520,7
;Lugo;148,1
;Ourense;130,4
;Pontevedra;441,2
"Agricultura, gandaría, caza e silvicultura (01, 02)"
;Galicia;52,7
;A Coruña;17,6
;Lugo;19,3
;Ourense;6,1
;Pontevedra;9,6
"Pesca e acuicltura (03)"
;Galicia;20,0
;A Coruña;7,8
;Lugo;1,0
;Ourense;0,0
;Pontevedra;11,1
"Industrias extractivas (05-09)"
;Galicia;3,4
;A Coruña;0,8
;Lugo;0,6
;Ourense;1,1
;Pontevedra;0,9
"Industria manufactureira (10-33)"
;Galicia;165,6
;A Coruña;62,3
;Lugo;13,6
;Ourense;14,9
;Pontevedra;75,0
"Enerxía, subministro de auga e xestión de residuos (35-39)"
;Galicia;7,6
;A Coruña;3,6
;Lugo;0,9
;Ourense;0,8
;Pontevedra;2,3
"Construción (41-43)"
;Galicia;82,2
;A Coruña;38,1
;Lugo;8,2
;Ourense;9,3
;Pontevedra;26,7
"Comercio por xunto e ao retallo; reparación de vehículos de motor e motocicletas (45-47)"
;Galicia;182,9
;A Coruña;75,3
;Lugo;18,7
;Ourense;21,2
;Pontevedra;67,7
"Transporte e almacenamento (49-53)"
;Galicia;58,9
;A Coruña;21,9
;Lugo;7,5
;Ourense;5,5
;Pontevedra;24,0
"Hostalaria (55, 56)"
;Galicia;80,4
;A Coruña;32,0
;Lugo;10,9
;Ourense;9,7
;Pontevedra;27,7
"Actividades de información, financeiras, inmobiliarias e profesionais (58-82)"
;Galicia;175,1
;A Coruña;90,6
;Lugo;15,0
;Ourense;12,1
;Pontevedra;57,4
"Administración pública e defensa; seguranza social obrigatoria (84)"
;Galicia;69,3
;A Coruña;28,7
;Lugo;8,8
;Ourense;9,1
;Pontevedra;22,7
"Educación (85)"
;Galicia;75,9
;A Coruña;34,0
;Lugo;9,3
;Ourense;8,4
;Pontevedra;24,2
"Actividades sanitarias e de servizos sociais (86-88)"
;Galicia;112,9
;A Coruña;47,2
;Lugo;17,3
;Ourense;14,0
;Pontevedra;34,3
"Resto de servizos (90-99)"
;Galicia;85,0
;A Coruña;34,5
;Lugo;9,9
;Ourense;10,0
;Pontevedra;30,6
"Parados que busca 1º emprego"
;Galicia;12,1
;A Coruña;4,9
;Lugo;1,4
;Ourense;1,3
;Pontevedra;4,4
"Parados que levan máis dun ano sen traballar"
;Galicia;56,7
;A Coruña;21,4
;Lugo;5,7
;Ourense;6,9
;Pontevedra;22,7
"2023"
"Total"
;Galicia;1250,0
;A Coruña;523,7
;Lugo;150,0
;Ourense;131,3
;Pontevedra;445,0
"Agricultura, gandaría, caza e silvicultura (01, 02)"
;Galicia;57,3
;A Coruña;19,7
;Lugo;20,6
;Ourense;6,0
;Pontevedra;11,0
"Pesca e acuicltura (03)"
;Galicia;21,1
;A Coruña;10,1
;Lugo;0,8
;Ourense;0,2
;Pontevedra;10,1
"Industrias extractivas (05-09)"
;Galicia;3,8
;A Coruña;1,4
;Lugo;0,3
;Ourense;1,5
;Pontevedra;0,6
"Industria manufactureira (10-33)"
;Galicia;168,1
;A Coruña;62,2
;Lugo;15,7
;Ourense;14,2
;Pontevedra;76,0
"Enerxía, subministro de auga e xestión de residuos (35-39)"
;Galicia;6,9
;A Coruña;3,6
;Lugo;0,7
;Ourense;1,2
;Pontevedra;1,3
"Construción (41-43)"
;Galicia;80,7
;A Coruña;34,5
;Lugo;9,5
;Ourense;9,0
;Pontevedra;27,6
"Comercio por xunto e ao retallo; reparación de vehículos de motor e motocicletas (45-47)"
;Galicia;179,6
;A Coruña;75,4
;Lugo;21,3
;Ourense;18,2
;Pontevedra;64,6
"Transporte e almacenamento (49-53)"
;Galicia;60,8
;A Coruña;26,5
;Lugo;5,9
;Ourense;5,7
;Pontevedra;22,7
"Hostalaria (55, 56)"
;Galicia;88,4
;A Coruña;36,9
;Lugo;9,1
;Ourense;10,8
;Pontevedra;31,6
"Actividades de información, financeiras, inmobiliarias e profesionais (58-82)"
;Galicia;172,5
;A Coruña;86,7
;Lugo;14,4
;Ourense;12,1
;Pontevedra;59,3
"Administración pública e defensa; seguranza social obrigatoria (84)"
;Galicia;68,1
;A Coruña;25,5
;Lugo;9,6
;Ourense;10,2
;Pontevedra;22,8
"Educación (85)"
;Galicia;83,7
;A Coruña;35,4
;Lugo;10,4
;Ourense;8,9
;Pontevedra;29,0
"Actividades sanitarias e de servizos sociais (86-88)"
;Galicia;109,6
;A Coruña;45,4
;Lugo;17,0
;Ourense;14,6
;Pontevedra;32,5
"Resto de servizos (90-99)"
;Galicia;90,7
;A Coruña;37,0
;Lugo;9,2
;Ourense;12,5
;Pontevedra;32,0
"Parados que busca 1º emprego"
;Galicia;10,4
;A Coruña;4,2
;Lugo;0,9
;Ourense;0,8
;Pontevedra;4,5
"Parados que levan máis dun ano sen traballar"
;Galicia;48,4
;A Coruña;19,1
;Lugo;4,5
;Ourense;5,4
;Pontevedra;19,4

"IGE-INE. Enquisa de poboación activa"
"Con data o 19 de abril de 2024 actualizáronse os datos dos anos 2021, 2022 e 2023 coa base poboacional 2021.  "

I.G.E. - Instituto Galego de Estatística
